Date & Time,Inside Temp - °C,Inside Hum - %,Inside Dew Point - °C,Inside Heat Index - °C,Barometer - in Hg,Absolute Pressure - in Hg,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Avg Wind Speed - km/h,Wind Chill - °C,Heat Index - °C,THW Index - °C,Wind Run - km,THSW Index - °C,,,,,,,,,,,,,,,,,,,,,,,,,,Solar Rad - W/m^2,,,UV Index
08-05-2023 11:05,31,75,26,38,29.78,29.77,29,84,26,26,10,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,318,,,3
08-05-2023 11:10,30,75,26,38,29.78,29.77,29,84,26,26,9,29,35,35,0.8,39,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,3
08-05-2023 11:15,30,75,26,38,29.78,29.77,29,84,26,26,9,29,35,35,0.7,39,,,,,,,,,,,,,,,,,,,,,,,,,,352,,,4
08-05-2023 11:20,30,76,26,38,29.78,29.77,29,84,26,26,11,29,35,35,0.9,38,,,,,,,,,,,,,,,,,,,,,,,,,,260,,,3
08-05-2023 11:25,30,76,26,38,29.78,29.77,29,83,25,26,12,29,34,34,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,249,,,3
08-05-2023 11:30,30,76,26,38,29.78,29.77,28,82,25,26,15,28,33,33,1.2,36,,,,,,,,,,,,,,,,,,,,,,,,,,226,,,2
08-05-2023 11:35,30,75,26,38,29.78,29.77,28,82,25,26,10,28,33,32,0.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,255,,,3
08-05-2023 11:40,30,75,26,38,29.78,29.76,28,82,25,25,9,28,33,33,0.8,36,,,,,,,,,,,,,,,,,,,,,,,,,,301,,,3
08-05-2023 11:45,31,74,25,38,29.78,29.76,28,82,25,25,10,28,33,33,0.8,36,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,4
08-05-2023 11:50,30,74,25,37,29.77,29.76,28,82,25,26,11,28,33,33,0.9,37,,,,,,,,,,,,,,,,,,,,,,,,,,367,,,4
08-05-2023 11:55,30,74,25,37,29.78,29.76,28,82,25,26,9,28,33,33,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,4
08-05-2023 12:00,30,74,25,37,29.77,29.76,28,82,25,26,6,28,34,34,0.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,4
08-05-2023 12:05,30,74,25,37,29.78,29.76,29,82,25,26,6,29,34,34,0.5,39,,,,,,,,,,,,,,,,,,,,,,,,,,372,,,4
08-05-2023 12:10,31,74,25,38,29.77,29.76,29,82,25,26,8,29,34,34,0.7,38,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,4
08-05-2023 12:15,31,74,25,38,29.77,29.76,29,84,25,26,7,29,34,34,0.6,38,,,,,,,,,,,,,,,,,,,,,,,,,,312,,,4
08-05-2023 12:20,31,74,25,38,29.77,29.76,29,84,26,26,9,29,34,34,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,315,,,4
08-05-2023 12:25,31,74,26,38,29.77,29.76,29,83,25,26,13,29,34,34,1.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,421,,,5
08-05-2023 12:30,31,74,25,38,29.77,29.75,29,83,25,26,11,28,34,34,0.9,39,,,,,,,,,,,,,,,,,,,,,,,,,,412,,,5
08-05-2023 12:35,31,75,26,38,29.77,29.75,29,83,26,26,11,29,34,34,0.9,39,,,,,,,,,,,,,,,,,,,,,,,,,,350,,,4
08-05-2023 12:40,31,75,26,38,29.77,29.75,29,83,26,26,10,29,35,35,0.9,38,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,3
08-05-2023 12:45,30,75,25,37,29.77,29.75,29,84,26,26,10,29,35,35,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,331,,,4
08-05-2023 12:50,31,75,26,38,29.77,29.76,29,83,26,26,9,29,35,35,0.7,40,,,,,,,,,,,,,,,,,,,,,,,,,,518,,,6
08-05-2023 12:55,31,74,26,38,29.77,29.75,29,82,26,26,13,29,35,35,1.1,41,,,,,,,,,,,,,,,,,,,,,,,,,,530,,,6
08-05-2023 13:00,31,75,26,38,29.77,29.75,29,83,26,26,12,29,35,35,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,609,,,6
08-05-2023 13:05,31,74,26,38,29.77,29.75,29,82,26,26,12,29,35,35,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,640,,,7
08-05-2023 13:10,31,74,26,38,29.77,29.75,29,83,26,26,10,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,531,,,6
08-05-2023 13:15,31,74,26,38,29.77,29.75,29,83,26,26,12,29,35,35,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,485,,,5
08-05-2023 13:20,31,74,26,38,29.77,29.75,29,83,26,26,11,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,5
08-05-2023 13:25,31,75,26,38,29.76,29.75,29,83,26,26,10,29,35,35,0.8,41,,,,,,,,,,,,,,,,,,,,,,,,,,532,,,6
08-05-2023 13:30,31,74,26,38,29.77,29.75,29,83,26,26,12,29,35,35,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,459,,,5
08-05-2023 13:35,31,74,26,38,29.77,29.75,29,82,26,26,10,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,471,,,5
08-05-2023 13:40,31,74,26,38,29.76,29.75,29,82,26,26,11,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,533,,,5
08-05-2023 13:45,31,74,26,38,29.76,29.75,29,82,26,26,11,29,36,36,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,6
08-05-2023 13:50,31,75,26,38,29.76,29.75,29,83,26,26,10,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,398,,,4
08-05-2023 13:55,31,75,26,38,29.76,29.75,29,83,26,26,10,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,411,,,4
08-05-2023 14:00,31,75,26,38,29.76,29.75,29,83,26,26,8,29,36,36,0.6,41,,,,,,,,,,,,,,,,,,,,,,,,,,403,,,4
08-05-2023 14:05,31,75,26,38,29.76,29.75,29,83,26,26,9,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,396,,,4
08-05-2023 14:10,31,75,26,38,29.76,29.75,29,82,26,26,11,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,418,,,4
08-05-2023 14:15,31,74,26,39,29.76,29.74,29,82,26,26,10,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,477,,,5
08-05-2023 14:20,31,74,26,38,29.76,29.74,29,83,26,26,9,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,465,,,4
08-05-2023 14:25,31,74,26,38,29.76,29.74,29,83,26,26,11,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,423,,,4
08-05-2023 14:30,31,74,26,38,29.75,29.74,29,83,26,26,12,29,35,35,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,325,,,3
08-05-2023 14:35,31,75,26,38,29.75,29.74,29,83,26,26,11,29,35,35,0.9,39,,,,,,,,,,,,,,,,,,,,,,,,,,404,,,4
08-05-2023 14:40,31,75,26,38,29.75,29.74,29,82,26,26,8,29,35,35,0.6,40,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,4
08-05-2023 14:45,31,74,26,39,29.75,29.74,29,82,26,26,7,29,35,35,0.6,40,,,,,,,,,,,,,,,,,,,,,,,,,,405,,,3
08-05-2023 14:50,31,75,26,38,29.75,29.74,29,81,25,26,15,29,34,34,1.2,39,,,,,,,,,,,,,,,,,,,,,,,,,,283,,,3
08-05-2023 14:55,31,74,26,38,29.75,29.74,29,80,25,26,11,29,34,34,0.9,38,,,,,,,,,,,,,,,,,,,,,,,,,,455,,,4
08-05-2023 15:00,31,74,26,38,29.75,29.74,29,80,25,26,10,29,34,34,0.8,39,,,,,,,,,,,,,,,,,,,,,,,,,,400,,,4
08-05-2023 15:05,31,74,25,38,29.75,29.74,29,81,25,26,10,29,34,34,0.8,39,,,,,,,,,,,,,,,,,,,,,,,,,,379,,,4
08-05-2023 15:10,31,74,25,38,29.75,29.73,29,81,25,26,9,29,35,35,0.8,40,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,4
08-05-2023 15:15,31,74,25,38,29.74,29.73,29,81,25,26,11,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,4
08-05-2023 15:20,31,74,26,38,29.74,29.73,29,81,25,26,12,29,35,35,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,3
08-05-2023 15:25,31,74,26,38,29.74,29.73,29,82,25,26,12,29,35,34,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,3
08-05-2023 15:30,31,74,26,38,29.74,29.73,29,82,26,26,12,29,35,35,1,40,,,,,,,,,,,,,,,,,,,,,,,,,,537,,,4
08-05-2023 15:35,31,74,26,38,29.74,29.73,29,82,26,26,11,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,580,,,4
08-05-2023 15:40,31,74,26,38,29.74,29.73,29,81,26,26,10,29,35,35,0.8,41,,,,,,,,,,,,,,,,,,,,,,,,,,500,,,3
08-05-2023 15:45,31,74,26,38,29.74,29.72,29,82,26,26,11,29,35,35,0.9,41,,,,,,,,,,,,,,,,,,,,,,,,,,508,,,3
08-05-2023 15:50,31,74,26,38,29.74,29.72,29,81,26,26,11,29,35,35,0.9,40,,,,,,,,,,,,,,,,,,,,,,,,,,370,,,3
08-05-2023 15:55,31,74,26,38,29.74,29.72,29,81,25,26,11,29,35,35,0.9,39,,,,,,,,,,,,,,,,,,,,,,,,,,229,,,2
08-05-2023 16:00,31,74,26,39,29.74,29.72,29,82,25,26,9,29,35,35,0.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,2
08-05-2023 16:05,31,74,26,39,29.74,29.72,29,82,25,26,9,29,35,35,0.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,173,,,1
08-05-2023 16:10,31,74,26,38,29.74,29.72,29,82,26,26,9,29,35,35,0.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,178,,,1
08-05-2023 16:15,31,74,26,38,29.74,29.72,29,83,26,26,8,29,35,35,0.7,37,,,,,,,,,,,,,,,,,,,,,,,,,,210,,,1
08-05-2023 16:20,31,74,26,38,29.74,29.72,29,83,26,26,6,29,35,35,0.5,38,,,,,,,,,,,,,,,,,,,,,,,,,,265,,,2
08-05-2023 16:25,31,74,26,39,29.73,29.72,29,83,26,26,8,29,35,35,0.7,38,,,,,,,,,,,,,,,,,,,,,,,,,,324,,,2
08-05-2023 16:30,31,74,26,38,29.73,29.72,29,82,26,26,10,29,35,35,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,241,,,1
08-05-2023 16:35,31,74,26,38,29.73,29.72,29,82,26,26,9,29,35,35,0.7,38,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,1
08-05-2023 16:40,31,74,26,38,29.73,29.72,29,83,26,26,8,29,35,35,0.6,38,,,,,,,,,,,,,,,,,,,,,,,,,,262,,,2
08-05-2023 16:45,31,74,26,39,29.74,29.72,29,82,26,26,7,29,35,35,0.6,39,,,,,,,,,,,,,,,,,,,,,,,,,,368,,,2
08-05-2023 16:50,31,74,26,39,29.73,29.72,29,82,26,26,10,29,35,35,0.8,39,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,2
08-05-2023 16:55,31,74,26,39,29.74,29.72,29,82,26,26,8,29,35,35,0.7,39,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,2
08-05-2023 17:00,31,74,26,39,29.73,29.72,29,82,26,26,10,29,35,35,0.8,39,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,2
08-05-2023 17:05,31,74,26,39,29.73,29.72,29,82,26,26,10,29,35,35,0.8,38,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,1
08-05-2023 17:10,31,74,26,39,29.74,29.72,29,82,26,26,10,29,35,35,0.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,221,,,1
08-05-2023 17:15,31,74,26,39,29.74,29.72,29,82,26,26,9,29,35,35,0.8,37,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,1
08-05-2023 17:20,31,74,26,39,29.74,29.73,29,83,26,26,11,29,35,35,0.9,37,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,1
08-05-2023 17:25,31,74,26,38,29.74,29.72,29,82,25,26,12,29,34,34,1,36,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,1
08-05-2023 17:30,31,74,26,38,29.74,29.72,29,82,25,26,10,29,34,34,0.9,36,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,1
08-05-2023 17:35,31,74,26,39,29.74,29.72,29,82,25,26,11,29,34,34,0.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,118,,,1
08-05-2023 17:40,31,73,26,39,29.74,29.73,29,82,25,26,11,29,34,34,0.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,140,,,1
08-05-2023 17:45,31,74,26,38,29.74,29.72,29,82,25,26,11,29,34,34,0.9,35,,,,,,,,,,,,,,,,,,,,,,,,,,142,,,0
08-05-2023 17:50,31,73,26,39,29.74,29.73,29,83,25,26,9,29,34,34,0.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,0
08-05-2023 17:55,31,73,26,39,29.74,29.73,29,83,25,26,9,29,34,34,0.7,35,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,0
08-05-2023 18:00,31,73,26,39,29.74,29.73,29,83,25,26,8,29,34,34,0.6,35,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,0
08-05-2023 18:05,31,73,26,39,29.74,29.73,28,83,25,26,8,28,34,34,0.7,34,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,0
08-05-2023 18:10,31,73,26,39,29.74,29.73,28,83,25,26,10,28,34,34,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,0
08-05-2023 18:15,31,73,26,39,29.75,29.73,28,83,25,26,12,28,34,34,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,0
08-05-2023 18:20,31,73,26,38,29.75,29.73,28,84,25,26,11,28,34,34,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,0
08-05-2023 18:25,31,73,26,39,29.75,29.73,28,84,25,26,10,28,34,34,0.9,34,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,0
08-05-2023 18:30,31,73,26,39,29.75,29.73,28,84,25,26,11,28,34,34,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,0
08-05-2023 18:35,31,73,26,39,29.75,29.73,28,84,25,26,10,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,0
08-05-2023 18:40,31,73,26,39,29.75,29.73,28,84,25,26,11,28,33,33,1,33,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,0
08-05-2023 18:45,31,73,26,39,29.75,29.73,28,84,25,26,9,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0
08-05-2023 18:50,31,74,26,39,29.75,29.73,28,84,25,26,11,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,0
08-05-2023 18:55,31,74,26,38,29.75,29.74,28,85,25,26,11,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0
08-05-2023 19:00,31,74,26,39,29.75,29.74,28,84,25,26,10,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,0
08-05-2023 19:05,31,73,26,39,29.75,29.74,28,84,25,26,10,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,0
08-05-2023 19:10,31,73,26,39,29.75,29.74,28,85,25,26,9,28,34,34,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-05-2023 19:15,31,73,26,39,29.75,29.74,28,84,25,26,11,28,33,33,0.9,33,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-05-2023 19:20,31,73,26,39,29.75,29.74,--,--,--,--,9,28,33,33,0.8,33,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-05-2023 19:25,31,73,26,39,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0
08-05-2023 19:30,31,73,26,39,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 19:35,31,73,26,39,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 19:40,31,73,26,39,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 19:45,31,73,26,39,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 19:50,31,73,26,39,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 19:55,31,73,26,38,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:00,31,73,26,39,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:05,31,73,26,38,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:10,31,73,26,39,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:15,31,73,26,38,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:20,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:25,31,74,26,39,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:30,31,74,26,38,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:35,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:40,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:45,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:50,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 20:55,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:00,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:05,31,74,26,38,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:10,31,74,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:15,31,73,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:20,31,74,26,38,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:25,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:30,31,74,26,38,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:35,31,74,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:40,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:45,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:50,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 21:55,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:00,31,74,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:05,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:10,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:15,31,74,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:20,31,74,26,38,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:25,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:30,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:35,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:40,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:45,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:50,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 22:55,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:00,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:05,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:10,31,74,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:15,31,73,26,39,29.78,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:20,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:25,31,74,26,39,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:30,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:35,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:40,31,73,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:45,31,73,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:50,31,74,26,39,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-05-2023 23:55,31,74,26,38,29.77,29.76,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:00,31,74,26,38,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:05,31,74,26,39,29.77,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:10,31,73,26,39,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:15,31,74,26,38,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:20,31,73,26,38,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:25,31,74,26,38,29.76,29.75,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:30,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:35,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:40,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:45,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:50,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 00:55,31,74,26,38,29.75,29.74,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:00,31,74,26,38,29.75,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:05,31,74,26,38,29.74,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:10,31,74,26,38,29.74,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:15,31,74,26,38,29.74,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:20,31,74,26,38,29.74,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:25,31,74,26,38,29.74,29.73,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
08-06-2023 01:30,31,74,26,38,29.74,29.72,--,--,--,--,--,--,--,--,--,--,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,--
