Rajbhavan Airlink,,,,,,,,,
4/1/23 12:00 AM : 1 Month,,,,,,,,,
,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink,Rajbhavan Airlink
,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink,AirLink
,,,,,,,,,
Date & Time,AQI,PM 1 - ug/m³,PM 2.5 - ug/m³,PM 10 - ug/m³,Temp - °C,Hum - %,Dew Point - °C,Wet Bulb - °C,Heat Index - °C
4/5/2023 22:00,11,12,14,15,29,77,24,25,34
4/5/2023 22:15,10,10,12,13,29,77,24,25,34
4/5/2023 22:30,11,12,14,14,29,78,24,25,34
4/5/2023 22:45,11,11,14,14,29,78,24,25,34
4/5/2023 23:00,9,10,12,12,29,78,24,25,34
4/5/2023 23:15,10,10,12,13,29,78,25,25,34
4/5/2023 23:30,10,10,12,13,29,79,25,25,34
4/5/2023 23:45,9,10,12,12,29,79,25,25,34
4/6/2023 0:00,12,12,15,15,29,79,25,25,34
4/6/2023 0:15,13,13,16,17,29,79,24,25,34
4/6/2023 0:30,13,13,16,17,29,79,24,25,34
4/6/2023 0:45,15,15,19,20,29,79,24,25,34
4/6/2023 1:00,12,12,15,16,29,79,25,25,34
4/6/2023 1:15,15,15,19,20,29,79,24,25,34
4/6/2023 1:30,13,14,17,18,29,79,24,25,33
4/6/2023 1:45,13,13,16,17,29,78,24,25,33
4/6/2023 2:00,13,13,16,17,29,78,24,25,33
4/6/2023 2:15,11,12,14,15,29,78,24,25,33
4/6/2023 2:30,10,11,13,13,29,78,24,25,33
4/6/2023 2:45,9,9,12,12,29,78,24,25,33
4/6/2023 3:00,10,10,12,13,28,77,24,25,33
4/6/2023 3:15,10,10,12,12,29,76,24,25,33
4/6/2023 3:30,8,8,10,10,29,77,24,25,33
4/6/2023 3:45,8,9,10,11,28,77,24,25,33
4/6/2023 4:00,9,10,12,12,28,77,24,25,33
4/6/2023 4:15,9,9,11,12,28,76,24,25,33
4/6/2023 4:30,7,7,9,10,29,76,24,25,33
4/6/2023 4:45,7,7,8,9,28,76,24,25,33
4/6/2023 5:00,7,8,9,10,28,76,24,25,32
4/6/2023 5:15,8,8,10,11,28,76,24,25,32
4/6/2023 5:30,8,8,10,11,28,76,24,25,32
4/6/2023 5:45,8,8,10,11,28,75,23,24,32
4/6/2023 6:00,10,10,12,12,28,75,23,25,32
4/6/2023 6:15,11,11,14,15,28,75,23,24,32
4/6/2023 6:30,10,10,13,14,28,75,23,24,32
4/6/2023 6:45,9,9,12,12,28,75,23,24,32
4/6/2023 7:00,7,8,9,10,28,75,23,24,32
4/6/2023 7:15,7,7,9,9,28,74,23,24,32
4/6/2023 7:30,7,7,9,9,28,74,23,24,32
4/6/2023 7:45,8,8,10,11,28,73,23,24,32
4/6/2023 8:00,7,8,9,10,28,72,23,24,31
4/6/2023 8:15,7,7,8,9,28,73,23,24,32
4/6/2023 8:30,8,8,10,11,28,71,23,24,32
4/6/2023 8:45,9,9,11,12,28,69,22,24,31
4/6/2023 9:00,11,11,14,15,28,69,22,24,31
4/6/2023 9:15,10,10,12,13,28,67,22,23,31
4/6/2023 9:30,9,9,11,12,29,67,22,24,32
4/6/2023 9:45,9,9,11,12,29,68,22,24,32
4/6/2023 10:00,6,6,8,8,29,69,22,24,32
4/6/2023 10:15,7,7,9,9,29,68,22,24,32
4/6/2023 10:30,10,10,12,13,29,70,23,24,33
4/6/2023 10:45,16,16,20,22,29,71,23,24,33
4/6/2023 11:00,14,14,17,18,29,71,23,25,33
4/6/2023 11:15,11,11,14,15,29,72,24,25,34
4/6/2023 11:30,11,11,14,16,29,72,24,25,34
4/6/2023 11:45,12,11,14,16,29,72,24,25,34
4/6/2023 12:00,11,11,14,16,29,73,24,25,34
4/6/2023 12:15,10,10,12,13,29,73,24,25,35
4/6/2023 12:30,9,9,11,12,29,73,24,25,35
4/6/2023 12:45,9,9,11,12,30,73,24,25,35
4/6/2023 13:00,9,10,12,12,30,73,24,25,35
4/6/2023 13:15,11,11,14,16,30,73,24,26,35
4/6/2023 13:30,10,10,13,14,30,74,24,26,35
4/6/2023 13:45,11,12,14,15,30,74,25,26,35
4/6/2023 14:00,10,10,12,13,30,73,25,26,36
4/6/2023 14:15,8,8,10,11,30,73,24,26,35
4/6/2023 14:30,8,9,10,11,30,73,24,26,35
4/6/2023 14:45,8,9,10,11,30,74,24,26,35
4/6/2023 15:00,9,10,12,13,30,73,24,25,35
4/6/2023 15:15,10,10,12,13,30,73,24,25,35
4/6/2023 15:30,10,10,13,14,30,73,24,26,35
4/6/2023 15:45,11,11,14,15,30,73,24,26,35
4/6/2023 16:00,14,14,18,19,30,73,24,25,35
4/6/2023 16:15,15,14,19,21,30,69,24,25,35
4/6/2023 16:30,15,14,18,20,30,70,24,25,35
4/6/2023 16:45,17,16,21,22,30,71,24,25,35
4/6/2023 17:00,19,18,24,25,30,72,24,25,35
4/6/2023 17:15,17,16,21,23,30,73,24,25,35
4/6/2023 17:30,21,19,26,28,30,72,24,25,35
4/6/2023 17:45,20,18,25,27,30,72,24,25,35
4/6/2023 18:00,20,18,24,26,30,72,24,25,35
4/6/2023 18:15,19,18,24,26,30,72,24,25,35
4/6/2023 18:30,22,20,27,30,30,73,24,25,35
4/6/2023 18:45,21,20,27,29,29,73,24,25,34
4/6/2023 19:00,21,20,26,28,29,73,24,25,35
4/6/2023 19:15,21,19,26,27,29,73,24,25,34
4/6/2023 19:30,22,20,28,30,29,73,24,25,34
4/6/2023 19:45,22,20,28,30,29,72,24,25,34
4/6/2023 20:00,22,20,27,29,29,72,24,25,34
4/6/2023 20:15,22,20,27,30,29,72,24,25,34
4/6/2023 20:30,23,20,29,33,29,72,24,25,34
4/6/2023 20:45,19,18,23,26,29,72,24,25,34
4/6/2023 21:00,18,16,22,25,29,71,24,25,34
4/6/2023 21:15,15,14,19,21,29,71,24,25,34
4/6/2023 21:30,13,11,16,18,29,69,23,24,33
4/6/2023 21:45,13,11,16,20,29,68,23,24,33
4/6/2023 22:00,12,10,14,17,29,69,23,24,33
4/6/2023 22:15,13,11,16,19,29,68,23,24,33
4/6/2023 22:30,14,12,18,21,29,66,22,24,33
4/6/2023 22:45,10,9,12,14,29,66,22,24,33
4/6/2023 23:00,7,6,8,10,29,68,23,24,33
4/6/2023 23:15,10,10,13,15,29,68,23,24,33
4/6/2023 23:30,13,12,16,18,29,69,23,24,33
4/6/2023 23:45,12,11,15,17,29,71,23,25,34
4/7/2023 0:00,7,6,9,11,29,71,23,25,34
4/7/2023 0:15,11,11,14,16,29,72,24,25,34
4/7/2023 0:30,14,14,18,20,29,73,24,25,34
4/7/2023 0:45,14,14,18,20,29,73,24,25,34
4/7/2023 1:00,15,14,18,21,29,73,24,25,34
4/7/2023 1:15,14,13,18,20,29,73,24,25,34
4/7/2023 1:30,12,12,15,18,29,74,24,25,34
4/7/2023 1:45,11,11,14,16,29,74,24,25,34
4/7/2023 2:00,14,14,17,19,29,74,24,25,34
4/7/2023 2:15,15,14,19,20,29,74,24,25,34
4/7/2023 2:30,15,15,19,21,29,74,24,25,34
4/7/2023 2:45,14,14,18,19,29,75,24,25,33
4/7/2023 3:00,14,14,18,19,29,76,24,25,33
4/7/2023 3:15,15,15,19,21,29,77,24,25,34
4/7/2023 3:30,15,15,19,20,29,77,24,25,34
4/7/2023 3:45,14,14,17,18,29,77,24,25,34
4/7/2023 4:00,15,16,19,20,29,78,24,25,34
4/7/2023 4:15,21,20,26,28,29,77,24,25,34
4/7/2023 4:30,19,18,23,25,29,77,24,25,34
4/7/2023 4:45,16,16,20,21,29,75,24,25,33
4/7/2023 5:00,13,13,16,17,29,74,24,25,33
4/7/2023 5:15,10,10,13,14,29,72,23,24,33
4/7/2023 5:30,8,8,10,11,29,71,23,24,32
4/7/2023 5:45,8,8,10,12,29,67,22,23,31
4/7/2023 6:00,7,7,8,9,29,67,22,23,31
4/7/2023 6:15,6,6,8,8,29,64,21,23,32
4/7/2023 6:30,6,6,8,8,29,62,21,22,31
4/7/2023 6:45,8,8,10,11,29,62,21,22,31
4/7/2023 7:00,7,8,9,10,29,62,21,22,31
4/7/2023 7:15,7,7,8,9,29,61,21,22,31
4/7/2023 7:30,8,8,10,11,29,62,21,23,31
4/7/2023 7:45,9,9,11,12,29,61,21,22,31
4/7/2023 8:00,10,10,12,14,29,60,20,22,31
4/7/2023 8:15,7,8,9,10,29,63,21,23,31
4/7/2023 8:30,10,10,12,13,29,64,21,23,31
4/7/2023 8:45,9,9,11,12,29,64,22,23,32
4/7/2023 9:00,9,9,11,12,29,65,22,23,32
4/7/2023 9:15,10,10,13,14,29,65,22,23,32
4/7/2023 9:30,13,12,16,18,29,65,22,23,32
4/7/2023 9:45,12,12,15,17,29,66,22,24,32
4/7/2023 10:00,12,12,15,17,29,66,22,24,32
4/7/2023 10:15,10,10,13,14,29,67,23,24,33
4/7/2023 10:30,9,9,11,12,29,69,23,24,34
4/7/2023 10:45,11,11,13,14,29,69,23,25,34
4/7/2023 11:00,11,11,14,15,30,70,24,25,34
4/7/2023 11:15,10,11,13,14,30,71,24,25,34
4/7/2023 11:30,14,14,17,18,30,72,24,25,35
4/7/2023 11:45,15,15,18,20,30,72,24,26,35
4/7/2023 12:00,17,18,22,23,30,74,25,26,36
4/7/2023 12:15,14,15,18,19,30,74,25,26,36
4/7/2023 12:30,12,12,15,16,30,75,25,26,36
4/7/2023 12:45,12,12,15,16,30,76,25,26,36
4/7/2023 13:00,12,12,15,16,30,77,25,26,36
4/7/2023 13:15,13,13,16,17,30,77,26,26,37
4/7/2023 13:30,14,14,17,18,30,76,25,26,37
4/7/2023 13:45,15,16,19,21,30,77,25,26,36
4/7/2023 14:00,17,17,21,22,30,77,25,26,36
4/7/2023 14:15,16,17,20,21,30,77,25,26,36
4/7/2023 14:30,16,16,20,22,30,76,25,26,36
4/7/2023 14:45,19,19,24,26,30,76,25,26,36
4/7/2023 15:00,28,25,34,40,30,76,25,26,36
4/7/2023 15:15,30,26,37,44,30,74,25,26,36
4/7/2023 15:30,32,28,39,47,30,73,24,26,36
4/7/2023 15:45,31,27,38,46,30,72,24,26,35
4/7/2023 16:00,32,28,40,48,30,72,24,25,35
4/7/2023 16:15,35,31,43,53,30,69,24,25,35
4/7/2023 16:30,35,31,44,54,30,69,24,25,35
4/7/2023 16:45,33,29,41,50,30,68,23,25,35
4/7/2023 17:00,30,26,37,44,30,67,23,24,34
4/7/2023 17:15,28,24,35,41,30,67,23,25,34
4/7/2023 17:30,26,22,32,37,30,67,23,25,34
4/7/2023 17:45,25,22,31,35,30,67,23,25,34
4/7/2023 18:00,23,21,29,32,30,67,23,25,34
4/7/2023 18:15,22,20,28,30,30,66,23,24,34
4/7/2023 18:30,20,18,25,27,30,65,22,24,34
4/7/2023 18:45,15,14,19,21,30,64,22,24,33
4/7/2023 19:00,16,15,20,22,30,64,22,24,34
4/7/2023 19:15,13,13,17,18,30,65,23,24,34
4/7/2023 19:30,9,9,11,12,30,65,23,24,34
4/7/2023 19:45,9,9,12,13,30,65,22,24,34
4/7/2023 20:00,8,8,10,11,30,64,22,24,33
4/7/2023 20:15,12,12,15,16,30,62,22,23,33
4/7/2023 20:30,13,13,16,18,30,59,21,23,32
4/7/2023 20:45,14,14,18,19,30,60,21,23,33
4/7/2023 21:00,15,14,18,20,30,58,21,23,32
4/7/2023 21:15,15,15,19,20,30,59,21,23,33
4/7/2023 21:30,14,14,18,19,30,61,21,23,33
4/7/2023 21:45,14,13,17,18,30,63,22,24,33
4/7/2023 22:00,12,12,15,16,30,64,22,24,33
4/7/2023 22:15,14,14,18,19,30,65,22,24,33
4/7/2023 22:30,16,16,20,21,30,66,23,24,34
4/7/2023 22:45,22,20,27,30,30,66,23,24,34
4/7/2023 23:00,19,19,24,25,30,66,23,24,34
4/7/2023 23:15,20,20,26,27,30,66,23,24,34
4/7/2023 23:30,22,21,28,29,30,67,23,24,34
4/7/2023 23:45,24,22,30,32,30,68,23,24,34
4/8/2023 0:00,23,22,29,31,30,69,23,25,34
4/8/2023 0:15,24,22,31,33,30,70,23,25,34
4/8/2023 0:30,24,22,30,33,30,70,24,25,34
4/8/2023 0:45,26,24,33,37,30,70,24,25,34
4/8/2023 1:00,24,23,30,33,30,70,24,25,34
4/8/2023 1:15,26,23,32,35,30,70,24,25,34
4/8/2023 1:30,24,22,30,32,30,70,24,25,34
4/8/2023 1:45,25,22,31,34,30,70,24,25,34
4/8/2023 2:00,22,21,28,29,30,70,24,25,34
4/8/2023 2:15,23,21,29,30,30,70,24,25,34
4/8/2023 2:30,24,22,30,32,30,70,24,25,34
4/8/2023 2:45,25,23,32,34,30,70,24,25,34
4/8/2023 3:00,26,24,32,36,29,71,24,25,34
4/8/2023 3:15,26,24,33,37,29,72,24,25,34
4/8/2023 3:30,25,23,32,35,29,73,24,25,34
4/8/2023 3:45,25,23,31,34,29,74,24,25,35
4/8/2023 4:00,24,22,29,31,29,74,24,25,35
4/8/2023 4:15,24,22,29,32,29,74,24,26,35
4/8/2023 4:30,21,20,27,28,29,74,24,25,35
4/8/2023 4:45,18,18,23,24,29,75,24,25,35
4/8/2023 5:00,16,16,20,21,29,75,24,25,35
4/8/2023 5:15,14,15,18,19,29,75,24,25,35
4/8/2023 5:30,13,14,16,17,29,75,24,25,34
4/8/2023 5:45,13,13,16,17,29,75,24,25,34
4/8/2023 6:00,13,14,16,17,29,75,24,25,34
4/8/2023 6:15,14,15,18,19,29,75,24,25,34
4/8/2023 6:30,15,15,18,19,29,75,24,25,34
4/8/2023 6:45,15,15,19,19,29,75,24,25,34
4/8/2023 7:00,16,17,20,21,29,75,24,25,34
4/8/2023 7:15,18,18,23,24,29,76,24,25,34
4/8/2023 7:30,15,15,19,19,29,75,24,25,34
4/8/2023 7:45,15,15,18,19,29,76,24,25,34
4/8/2023 8:00,15,16,19,20,29,74,24,25,34
4/8/2023 8:15,17,17,21,22,29,73,24,25,34
4/8/2023 8:30,16,17,20,21,29,72,24,25,34
4/8/2023 8:45,14,14,18,18,29,73,24,25,34
4/8/2023 9:00,25,23,32,36,29,74,24,25,34
4/8/2023 9:15,28,25,35,41,29,76,25,26,35
4/8/2023 9:30,29,26,37,44,29,76,25,26,35
4/8/2023 9:45,26,23,32,37,30,76,25,26,36
4/8/2023 10:00,29,26,36,43,30,72,24,25,35
4/8/2023 10:15,27,25,34,39,30,72,24,25,35
4/8/2023 10:30,31,28,39,46,30,71,24,25,35
4/8/2023 10:45,33,30,42,50,30,73,24,26,36
4/8/2023 11:00,26,24,33,36,30,74,25,26,36
4/8/2023 11:15,29,26,36,41,30,74,25,26,36
4/8/2023 11:30,25,23,32,35,30,72,25,26,36
4/8/2023 11:45,25,23,32,35,30,72,25,26,36
4/8/2023 12:00,25,23,32,35,30,72,25,26,36
4/8/2023 12:15,27,25,34,39,30,71,25,26,37
4/8/2023 12:30,28,26,35,41,30,72,25,26,37
4/8/2023 12:45,27,25,34,38,31,72,25,26,37
4/8/2023 13:00,27,25,34,38,31,72,25,26,37
4/8/2023 13:15,29,27,37,44,31,71,25,26,37
4/8/2023 13:30,30,27,37,44,31,73,25,26,38
4/8/2023 13:45,27,25,34,38,31,72,25,26,37
4/8/2023 14:00,27,25,34,38,31,70,25,26,37
4/8/2023 14:15,28,26,35,41,31,71,25,26,37
4/8/2023 14:30,28,26,35,40,31,71,25,26,37
4/8/2023 14:45,25,23,32,35,31,71,25,26,37
4/8/2023 15:00,27,25,34,38,31,70,25,26,37
4/8/2023 15:15,26,23,32,36,31,71,25,26,37
4/8/2023 15:30,26,23,32,35,31,70,24,26,37
4/8/2023 15:45,25,22,31,33,31,71,25,26,37
4/8/2023 16:00,25,23,31,34,31,71,25,26,37
4/8/2023 16:15,26,24,33,36,31,71,25,26,37
4/8/2023 16:30,26,24,33,37,31,72,25,26,37
4/8/2023 16:45,30,28,38,45,31,72,25,26,37
4/8/2023 17:00,30,28,38,45,31,72,25,26,37
4/8/2023 17:15,27,24,33,38,31,73,25,26,38
4/8/2023 17:30,26,24,32,35,31,74,25,26,38
4/8/2023 17:45,23,22,29,31,31,74,25,26,38
4/8/2023 18:00,22,21,28,29,30,74,25,26,37
4/8/2023 18:15,24,22,30,32,30,75,25,26,37
4/8/2023 18:30,23,21,28,30,30,74,25,26,37
4/8/2023 18:45,21,20,26,27,30,75,25,26,37
4/8/2023 19:00,24,22,30,32,30,75,25,26,37
4/8/2023 19:15,26,23,33,36,30,74,25,26,37
4/8/2023 19:30,25,22,31,34,30,74,25,26,37
4/8/2023 19:45,25,22,31,33,30,74,25,26,36
4/8/2023 20:00,24,22,30,32,30,74,25,26,36
4/8/2023 20:15,26,24,32,36,30,73,25,26,36
4/8/2023 20:30,24,22,31,33,30,73,25,26,36
4/8/2023 20:45,25,23,31,34,30,71,24,26,36
4/8/2023 21:00,24,21,29,31,30,71,24,25,35
4/8/2023 21:15,25,22,31,33,30,71,24,25,35
4/8/2023 21:30,24,22,30,32,30,71,24,25,35
4/8/2023 21:45,25,22,31,34,30,71,24,25,35
4/8/2023 22:00,25,23,31,34,30,70,24,25,35
4/8/2023 22:15,28,25,35,40,30,70,24,25,35
4/8/2023 22:30,27,24,33,38,30,71,24,25,35
4/8/2023 22:45,27,25,34,39,30,71,24,25,35
4/8/2023 23:00,27,24,34,38,30,72,24,25,35
4/8/2023 23:15,27,24,33,38,30,73,24,25,35
4/8/2023 23:30,26,23,32,35,30,73,24,26,35
4/8/2023 23:45,25,23,32,35,30,73,24,26,35
4/9/2023 0:00,25,23,32,34,30,75,25,26,36
4/9/2023 0:15,28,25,34,39,30,75,25,26,36
4/9/2023 0:30,27,24,34,38,30,74,25,26,35
4/9/2023 0:45,26,23,32,36,30,74,24,26,35
4/9/2023 1:00,25,23,32,35,30,74,24,26,35
4/9/2023 1:15,30,27,38,44,30,73,24,25,35
4/9/2023 1:30,30,27,38,44,30,73,24,25,35
4/9/2023 1:45,33,28,41,48,30,74,24,26,35
4/9/2023 2:00,30,27,38,45,30,73,25,26,36
4/9/2023 2:15,31,28,39,45,30,74,25,26,35
4/9/2023 2:30,30,27,38,44,30,75,25,26,35
4/9/2023 2:45,31,27,39,46,30,75,25,26,36
4/9/2023 3:00,36,31,44,53,30,76,25,26,36
4/9/2023 3:15,31,27,38,45,30,76,25,26,36
4/9/2023 3:30,28,25,35,40,30,77,25,26,36
4/9/2023 3:45,29,26,36,41,30,77,25,26,36
4/9/2023 4:00,32,28,40,47,30,77,25,26,36
4/9/2023 4:15,34,30,43,51,30,78,25,26,36
4/9/2023 4:30,37,33,46,56,30,78,25,26,36
4/9/2023 4:45,39,35,49,60,30,78,25,26,36
4/9/2023 5:00,41,36,51,61,29,78,25,26,36
4/9/2023 5:15,37,33,47,56,30,78,25,26,36
4/9/2023 5:30,34,29,42,50,30,78,25,26,36
4/9/2023 5:45,32,28,41,48,29,77,25,26,36
4/9/2023 6:00,33,29,41,48,29,76,25,26,36
4/9/2023 6:15,34,29,42,50,29,76,25,26,35
4/9/2023 6:30,37,32,46,54,29,76,25,26,35
4/9/2023 6:45,38,33,48,57,29,76,25,26,35
4/9/2023 7:00,36,31,46,54,29,76,25,26,35
4/9/2023 7:15,36,31,45,54,29,75,25,26,35
4/9/2023 7:30,37,32,46,56,29,75,25,26,35
4/9/2023 7:45,39,34,48,58,29,75,25,26,35
4/9/2023 8:00,38,33,48,57,29,75,25,26,35
4/9/2023 8:15,47,40,59,67,30,80,26,27,37
4/9/2023 8:30,50,44,64,71,30,85,27,27,38
4/9/2023 8:45,51,45,64,72,30,87,27,28,38
4/9/2023 9:00,47,42,59,69,29,88,27,28,39
4/9/2023 9:15,55,48,69,76,30,86,27,28,39
4/9/2023 9:30,72,61,91,93,30,86,27,28,38
4/9/2023 9:45,64,55,81,86,30,86,27,28,39
4/9/2023 10:00,71,61,89,92,30,77,25,26,36
4/9/2023 10:15,70,60,88,91,30,74,25,26,36
4/9/2023 10:30,103,85,128,133,30,75,25,26,37
4/9/2023 10:45,100,82,127,130,30,78,26,27,38
4/9/2023 11:00,77,64,97,100,30,79,26,27,38
4/9/2023 11:15,70,59,88,90,30,78,26,27,39
4/9/2023 11:30,73,62,92,94,31,78,26,27,39
4/9/2023 11:45,74,64,93,96,31,78,26,27,39
4/9/2023 12:00,71,62,89,91,31,78,26,27,39
4/9/2023 12:15,53,47,66,73,31,78,26,27,39
4/9/2023 12:30,52,47,66,72,31,77,26,27,39
4/9/2023 12:45,52,46,65,72,31,77,26,27,40
4/9/2023 13:00,47,41,58,67,31,77,26,27,40
4/9/2023 13:15,37,33,47,56,31,78,27,28,40
4/9/2023 13:30,38,34,47,57,31,78,27,28,40
4/9/2023 13:45,34,30,43,51,31,78,27,28,40
4/9/2023 14:00,37,32,46,55,31,78,27,28,40
4/9/2023 14:15,34,30,42,50,31,78,27,28,40
4/9/2023 14:30,32,29,40,48,31,77,27,28,40
4/9/2023 14:45,31,28,38,45,31,77,26,27,40
4/9/2023 15:00,29,27,36,42,31,77,26,27,40
4/9/2023 15:15,27,26,34,39,31,77,26,27,39
4/9/2023 15:30,26,24,33,36,31,76,26,27,39
4/9/2023 15:45,26,25,33,37,31,76,26,27,39
4/9/2023 16:00,24,23,30,32,31,76,26,27,39
4/9/2023 16:15,27,25,34,38,31,72,25,26,38
4/9/2023 16:30,26,24,32,36,31,75,26,27,38
4/9/2023 16:45,23,22,29,31,31,75,26,27,38
4/9/2023 17:00,24,23,31,33,31,75,26,27,38
4/9/2023 17:15,23,22,29,30,31,76,26,27,38
4/9/2023 17:30,22,22,28,29,30,74,25,26,37
4/9/2023 17:45,24,23,31,33,30,74,25,26,37
4/9/2023 18:00,23,22,28,30,30,74,25,26,37
4/9/2023 18:15,23,22,28,30,30,74,25,26,37
4/9/2023 18:30,22,21,27,28,30,73,25,26,37
4/9/2023 18:45,20,20,25,26,30,73,25,26,36
4/9/2023 19:00,20,20,24,25,30,72,25,26,36
4/9/2023 19:15,20,19,24,25,30,72,25,26,36
4/9/2023 19:30,20,20,25,26,30,72,24,26,36
4/9/2023 19:45,19,19,23,24,30,72,24,26,36
4/9/2023 20:00,21,20,26,26,30,72,25,26,36
4/9/2023 20:15,20,20,25,26,30,73,25,26,36
4/9/2023 20:30,21,20,27,28,30,73,25,26,36
4/9/2023 20:45,20,20,26,26,30,73,25,26,36
4/9/2023 21:00,23,21,28,29,30,70,24,25,35
4/9/2023 21:15,22,21,27,28,30,68,23,25,34
4/9/2023 21:30,23,22,29,31,30,65,23,24,34
4/9/2023 21:45,23,21,29,30,30,65,22,24,34
4/9/2023 22:00,25,22,31,33,30,64,22,24,34
4/9/2023 22:15,25,22,31,34,30,64,22,24,34
4/9/2023 22:30,24,22,30,32,30,67,23,24,34
4/9/2023 22:45,22,21,28,29,30,69,24,25,35
4/9/2023 23:00,21,20,26,27,30,70,24,25,35
4/9/2023 23:15,21,20,26,28,30,72,24,25,35
4/9/2023 23:30,20,19,25,25,30,73,24,26,36
4/9/2023 23:45,23,21,28,30,30,75,25,26,36
4/10/2023 0:00,19,19,24,25,30,75,25,26,36
4/10/2023 0:15,22,20,27,28,30,76,25,26,36
4/10/2023 0:30,20,20,25,26,30,75,25,26,36
4/10/2023 0:45,21,20,26,26,30,75,25,26,36
4/10/2023 1:00,21,20,26,28,30,76,25,26,36
4/10/2023 1:15,23,22,29,31,30,76,25,26,36
4/10/2023 1:30,25,23,31,34,30,76,25,26,36
4/10/2023 1:45,23,22,28,30,30,76,25,26,36
4/10/2023 2:00,24,22,30,33,30,76,25,26,36
4/10/2023 2:15,26,24,32,36,30,77,25,26,36
4/10/2023 2:30,26,24,33,36,30,78,25,26,36
4/10/2023 2:45,29,26,36,42,30,78,26,26,36
4/10/2023 3:00,29,26,36,41,30,78,25,26,36
4/10/2023 3:15,29,27,37,43,30,77,25,26,36
4/10/2023 3:30,29,27,37,42,30,75,25,26,35
4/10/2023 3:45,28,26,34,39,30,75,25,26,35
4/10/2023 4:00,29,26,36,42,30,74,25,26,35
4/10/2023 4:15,25,24,32,35,30,73,24,25,35
4/10/2023 4:30,24,22,30,33,29,73,24,25,35
4/10/2023 4:45,20,20,25,26,29,73,24,25,35
4/10/2023 5:00,17,18,22,22,29,73,24,25,35
4/10/2023 5:15,17,18,22,22,29,72,24,25,34
4/10/2023 5:30,16,16,20,20,29,71,24,25,34
4/10/2023 5:45,14,15,18,18,29,71,24,25,34
4/10/2023 6:00,14,15,18,18,29,70,23,25,34
4/10/2023 6:15,13,14,17,17,29,69,23,25,34
4/10/2023 6:30,14,14,17,18,29,69,23,24,34
4/10/2023 6:45,16,16,19,20,29,67,23,24,33
4/10/2023 7:00,21,20,26,28,29,64,22,24,33
4/10/2023 7:15,20,19,24,26,29,67,23,24,33
4/10/2023 7:30,20,19,25,26,29,69,23,24,34
4/10/2023 7:45,18,18,22,23,29,69,23,25,34
4/10/2023 8:00,22,21,28,30,30,69,23,24,34
4/10/2023 8:15,33,29,41,49,30,70,24,25,34
4/10/2023 8:30,40,35,50,60,30,71,24,25,35
4/10/2023 8:45,38,33,47,57,30,72,24,25,35
4/10/2023 9:00,36,32,45,54,30,74,25,26,36
4/10/2023 9:15,33,30,42,49,30,75,25,26,36
4/10/2023 9:30,37,32,46,55,30,75,25,26,36
4/10/2023 9:45,40,36,50,61,30,75,25,26,36
4/10/2023 10:00,41,37,52,62,30,74,25,26,37
4/10/2023 10:15,43,38,54,65,30,73,25,26,37
4/10/2023 10:30,36,32,45,54,30,73,25,26,37
4/10/2023 10:45,39,34,49,59,31,72,25,26,37
4/10/2023 11:00,39,34,48,59,31,71,25,26,37
4/10/2023 11:15,36,32,45,55,31,72,25,26,37
4/10/2023 11:30,36,32,45,54,31,73,25,26,38
4/10/2023 11:45,33,30,42,50,31,73,25,26,37
4/10/2023 12:00,30,27,38,44,31,73,25,26,38
4/10/2023 12:15,28,26,35,40,31,73,25,26,38
4/10/2023 12:30,27,25,34,39,31,73,25,26,38
4/10/2023 12:45,28,26,35,40,31,73,25,26,38
4/10/2023 13:00,28,26,35,41,31,74,26,27,38
4/10/2023 13:15,32,29,40,48,31,70,25,26,37
4/10/2023 13:30,30,27,37,44,31,69,24,26,37
4/10/2023 13:45,29,26,36,42,31,70,25,26,37
4/10/2023 14:00,28,25,35,40,31,71,25,26,37
4/10/2023 14:15,28,26,35,40,31,72,25,26,38
4/10/2023 14:30,28,26,34,40,31,72,25,26,38
4/10/2023 14:45,26,24,32,36,31,72,25,26,38
4/10/2023 15:00,28,26,34,39,31,71,25,26,38
4/10/2023 15:15,27,26,34,39,31,71,25,26,38
4/10/2023 15:30,27,26,34,39,31,72,25,26,38
4/10/2023 15:45,30,27,37,44,31,71,25,26,37
4/10/2023 16:00,31,28,39,46,31,72,25,26,38
4/10/2023 16:15,30,27,38,45,31,72,25,26,38
4/10/2023 16:30,29,26,36,43,31,72,25,26,37
4/10/2023 16:45,32,28,40,47,31,72,25,26,38
4/10/2023 17:00,30,27,37,44,31,72,25,26,38
4/10/2023 17:15,24,22,30,33,31,73,25,26,37
4/10/2023 17:30,27,25,34,39,31,74,25,26,38
4/10/2023 17:45,23,22,29,32,31,74,25,26,38
4/10/2023 18:00,22,20,28,30,31,73,25,26,37
4/10/2023 18:15,20,19,25,26,30,74,25,26,37
4/10/2023 18:30,16,15,20,20,30,74,25,26,37
4/10/2023 18:45,14,14,17,18,30,74,25,26,37
4/10/2023 19:00,13,13,16,16,30,74,25,26,37
4/10/2023 19:15,12,12,15,16,30,74,25,26,37
4/10/2023 19:30,11,11,13,14,30,74,25,26,36
4/10/2023 19:45,10,10,13,14,30,74,25,26,36
